s,rpm
81.4819513,14.45842642
81.4977538,14.44403164
81.5135563,14.4297579
81.5293588,14.41560975
81.5451614,14.40159231
81.5609639,14.38771112
81.5767665,14.37397197
81.5925691,14.36038079
81.6083717,14.34694356
81.6241742,14.33366625
81.6399768,14.32055479
81.6557794,14.30761502
81.671582,14.29485267
81.6873846,14.28227337
81.7031871,14.26988262
81.7189897,14.25768576
81.7347923,14.24568803
81.7505949,14.23389451
81.7663975,14.22231014
81.7822001,14.21093971
81.7980026,14.19978788
81.8138052,14.18885918
81.8296078,14.17815797
81.8454104,14.16768848
81.861213,14.15745482
81.8770156,14.14746094
81.8928181,14.13771066
81.9086207,16.49271983
81.9244233,10.20534989
81.9402259,10.47102926
81.9560285,3.490343087
81.9716572,1.163447696
81.9871176,0.387815899
82.0024152,0.129271966
82.017555,-1.946005319
82.0325417,3.331634918
82.04738,3.138089747
82.0620742,9.054066667
82.0766285,11.07292883
82.0911358,11.76695746
82.1055987,12.018274
82.1200194,12.12093856
82.1344003,12.17299117
82.1487437,12.20713232
82.1630515,12.23428317
82.1773261,12.25810576
82.1915693,12.27984316
82.2057833,12.29993296
82.2199698,12.31854522
82.2341308,12.33576193
82.2482681,12.35163688
82.2623834,12.36621584
82.2764784,12.37954335
82.2905547,12.39166514
82.3046139,12.40262904
82.3186575,12.41248538
82.3326869,12.42128724
82.3467034,12.4290905
82.3607085,12.43595393
82.3747032,12.44193905
82.3886888,12.44711001
82.4026663,12.45153325
82.4166367,14.53725825
82.4306009,8.998231601
82.4445598,9.234801772
82.4585141,3.078267257
82.4723484,1.026089086
82.4860659,0.342029695
82.4996694,0.114009898
82.5131618,0.038003299
82.5265458,0.012667766
82.5398239,0.004222589
82.5529986,0.00140753
82.5660724,0.000469177
82.5790474,0.000156392
82.591926,5.21E-05
82.6047103,1.74E-05
82.6174022,5.79E-06
82.6300039,1.93E-06
82.6425172,6.44E-07
82.6549439,2.15E-07
82.6672858,7.15E-08
82.6795447,2.38E-08
82.6917222,7.95E-09
82.7038199,2.65E-09
82.7158394,8.83E-10
82.7277822,2.94E-10
82.7396498,9.81E-11
82.7514434,3.27E-11
82.7631646,1.09E-11
82.7748147,3.63E-12
82.7863949,1.21E-12
82.7979064,4.04E-13
82.8093506,1.35E-13
82.8207285,4.49E-14
82.8320414,1.50E-14
82.8432903,4.98E-15
82.8544762,1.66E-15
82.8656004,5.54E-16
82.8766637,1.85E-16
82.8876671,6.15E-17
82.8986118,2.05E-17
82.9094984,6.84E-18
82.9204994,2.28E-18
82.9316469,7.60E-19
82.9429464,2.53E-19
82.9544039,8.44E-20
82.9660254,2.81E-20
82.9778178,9.38E-21
82.9897883,3.13E-21
83.0019444,1.04E-21
83.0142946,3.47E-22
83.0268477,1.16E-22
83.0396134,3.86E-23
83.0526022,1.29E-23
83.0658254,4.29E-24
83.0792954,1.43E-24
83.0930257,4.76E-25
83.1070311,1.59E-25
83.121328,5.29E-26
83.1359344,1.76E-26
83.1508702,5.88E-27
83.1661577,-2.376315919
83.181822,3.953081743
83.197891,3.685753276
83.2139601,10.71296917
83.2300291,13.05304368
83.2461133,13.82683317
83.2622007,14.08249986
83.27829,14.16615725
83.2943806,14.19298418
83.3104721,14.20126924
83.3265641,14.20371272
83.3426565,14.20450854
83.3587491,14.20502891
83.3748419,14.20571412
83.3909349,14.20669936
83.4070279,14.20802173
83.423121,14.20968805
83.4392141,14.21169664
83.4553072,14.21404403
83.4714004,14.21672684
83.4874935,14.2197422
83.5035867,14.22308763
83.5196799,14.22676101
83.5357731,14.23076039
83.5518663,14.23508392
83.5679595,16.6071613
83.5840527,10.28301807
83.6001459,10.54411103
83.6164945,3.514703677
83.6333026,1.171567892
83.6506101,0.390522631
83.6684628,0.13017421
83.686914,0.043391403
83.7060268,0.014463801
83.725876,0.004821267
83.7465524,0.001607089
83.7681671,0.000535696
83.7908592,0.000178565
83.8148064,5.95E-05
83.840243,1.98E-05
83.8674882,6.61E-06
83.8969979,5.206471384
83.9294662,-8.675560008
83.9660532,-8.078879098
84.0026402,-23.48583512
84.0392273,-28.59824475
84.0758143,-30.29105448
84.1124013,-30.85600793
84.1489883,-31.05701394
84.1855753,-31.14860248
84.2221624,-31.21540758
84.2587494,-31.28532386
84.2953364,-31.3672191
84.3319234,-31.46349723
84.3685104,-31.57427724
84.4050975,-37.03836387
84.4416845,-22.93113171
84.4782715,-23.61633299
84.5149479,-7.872110996
84.5495461,-2.624036999
84.582389,-0.874679
84.613723,-0.291559667
84.6437411,0.335340596
84.6725985,-0.700580136
84.7004216,-0.63981897
84.7273154,-1.889942532
84.7533682,-2.357854743
84.7786598,-2.56337782
84.8032543,-2.680064099
84.8272075,-2.765872832
84.8505679,-2.840218316
84.8733784,-2.909654982
84.8956768,-2.976440979
84.917497,-3.041394202
84.9388691,-3.10484552
84.9598203,-3.166957505
84.9803751,-3.227831493
85.0005559,-3.287543952
85.020383,-3.346159164
85.0398748,-3.403733934
85.0590483,-3.460319564
85.0779191,-3.515962853
85.0965017,-3.570706728
85.1148093,-3.624590708
85.1328543,-3.677651281
85.1506481,-3.729922216
85.1682014,-3.781434843
85.1855241,-3.832218287
85.2026255,-3.882299677
85.2195142,-3.931704331
85.2361984,-3.980455916
85.2526859,-4.028576599
85.2689836,-4.076087165
85.2850986,-4.123007141
85.3010371,-4.169354895
85.3168052,-4.215147728
85.3324086,-4.260401956
85.3478528,-4.305132989
85.3631428,-4.349355393
85.3782836,-4.393082957
85.3932797,-4.436328744
85.4081357,-4.479105146
85.4228556,-4.521423927
85.4374435,-4.563296265
85.4519032,-4.604732795
85.4662384,-4.645743639
85.4804525,-4.686338443
85.4945489,-4.726526405
85.5085307,-4.7663163
85.5224011,-4.805716512
85.5361629,-4.844735052
85.549819,-4.88337958
85.563372,-4.921657429
85.5768246,-4.95957562
85.5901793,-4.997140882
85.6034384,-5.034359665
85.6166042,-5.071238158
85.6296791,-5.107782301
85.6426651,-5.143997801
85.6555643,-5.17989014
85.6683786,-5.21546459
85.6811101,-5.250726221
85.6937606,-5.285679914
85.7063318,-5.320330367
85.7188256,-5.354682107
85.7312435,-5.388739495
85.7435873,-5.422506737
85.7558585,-5.45598789
85.7680586,-5.489186868
85.7801891,-5.52210745
85.7922514,-5.554753284
85.8042469,-5.587127896
85.816177,-5.619234693
85.828043,-5.651076967
85.8398461,-5.682657906
85.8515876,-5.713980591
85.8632687,-6.810919853
85.8748905,-4.190546459
85.8864542,-4.393185543
85.8979609,-1.464399303
85.9094002,-0.488133101
85.9207734,-0.162715252
85.9320816,-0.054234175
85.9433259,-0.018082277
85.9545074,-0.006023184
85.9656271,-0.00201204
85.9766861,-0.000666345
85.9876853,-0.000230786
85.9986257,-6.82E-05
86.0095082,-2.27E-05
86.0203338,-7.61E-06
86.0311033,1.87E-06
86.0418177,6.68E-07
86.0524777,-4.27E-06
86.0630841,-1.47E-06
86.0736379,-4.45E-07
86.0841397,-9.23E-06
86.0945903,6.05E-06
86.1049905,-7.15E-06
86.115341,-2.43E-06
86.1256425,-5.41E-06
86.1358957,-1.76E-06
86.1461013,-5.87E-07
86.15626,4.47E-06
86.1663723,1.49E-06
86.1764389,-4.26E-06
86.1864605,3.36E-06
86.1964376,-8.43E-06
86.2063708,6.78E-06
86.2162607,-7.37E-06
86.2261079,7.22E-06
86.235913,-2.43E-06
86.2456763,-8.52E-07
86.2553986,-2.84E-07
86.2650803,-4.99E-06
86.2747219,0.821755108
86.2843239,-0.881527874
86.2938869,-0.632351663
86.3034111,-2.530909219
86.3128973,-3.172974528
86.3223489,-3.384842826
86.3317664,-3.448986837
86.3412384,-3.452827733
86.3508013,-3.432158187
86.3604577,-3.403110015
86.3702102,-3.371055298
86.3800616,-3.337779259
86.3900151,-3.303871206
86.4000736,-3.269521487
86.4102406,-3.234787117
86.4205194,-3.199680299
86.4309137,-3.164197898
86.4414273,-3.128331232
86.4520644,-3.092069308
86.4628292,-3.055399852
86.4737263,-3.018309614
86.4847604,-2.980784423
86.4959368,-2.942809144
86.5072608,-2.904367614
86.5187382,-2.865442541
86.5303752,-2.826015404
86.5421785,-2.786066326
86.554155,-2.745573939
86.5663123,-2.704515226
86.5786586,-2.662865341
86.5912027,-2.620597403
86.603954,-2.577682264
86.6169228,-2.534088231
86.6301201,-2.489780756
86.6435582,-2.444722065
86.6572501,-2.398870729
86.6712104,-2.352181152
86.6854549,-2.304602972
86.7000013,-2.256080338
86.7148688,-2.206551039
86.7300791,-2.155945458
86.7456564,-2.104185274
86.7616278,-2.051181872
86.778024,-2.446289674
86.79488,-1.472234774
86.8122395,-1.578182796
86.8301492,-0.526060932
86.8486632,-0.175353644
86.8678456,3.122937548
86.8877728,-5.3052564
86.9085371,-4.943878579
86.9293015,-14.35399136
86.9500658,-17.51290856
86.9708548,-18.57946129
86.9916395,-18.95668527
87.0124226,-19.10283035
87.0332051,-19.17114475
87.0539874,-19.21290742
87.0747697,-19.24525643
87.095552,-19.27389247
87.1163343,-19.30068501
87.1371165,-19.32622105
87.1578988,-19.35065908
87.1786811,-19.37401523
87.1994633,-19.3962592
87.2202456,-19.41734655
87.2410278,-19.4372296
87.2618101,-19.45586128
87.2825924,-19.47319649
87.3033746,-24.2078873
87.3241569,-11.65954199
87.3449391,-12.20090576
87.3657214,1.799308362
87.3865037,6.512859122
87.4069358,8.179321591
87.427038,8.827455581
87.4468288,9.133603758
87.4663253,9.323295358
87.4855431,9.471781674
87.5044967,9.604215339
87.5231995,9.7290441
87.5416641,9.849142664
87.559902,9.96552382
87.5779241,10.07857594
87.5957406,10.18847584
87.6133609,10.29532681
87.630794,10.39920483
87.6480483,10.50017435
87.6651316,10.59829372
87.6820515,10.69361726
87.698815,10.78619607
87.7154288,10.87607859
87.7318992,10.96331081
87.7482323,11.0479366
87.7644337,11.12999784
87.780509,11.20953467
87.7964633,11.28658561
87.8123016,11.36118774
87.8280286,11.43337682
87.8436489,11.50318743
87.8591668,11.57065307
87.8745864,11.63580628
87.8899118,11.69867874
87.9051468,11.75930137
87.9202951,11.81770438
87.9353602,11.8739174
87.9503456,11.92796954
87.9652546,11.97988943
87.9800903,12.02970536
87.9948558,12.07744527
88.0095542,12.12313688
88.0241882,12.16680772
88.0387607,12.20848519
88.0532743,12.24819664
88.0677318,12.28596943
88.0821355,12.32183099
88.096488,12.35580888
88.1107916,12.38793087
88.1250488,12.41822499
88.1392616,12.4467196
88.1534323,12.47344351
88.1675631,14.61725757
88.181656,9.043011147
88.195713,9.311223781
88.209736,3.103744643
88.2236374,1.034581548
88.2374201,0.344864015
88.2510873,0.114954672
88.2646418,0.038318167
88.2780864,0.012772722
88.2914237,0.004254018
88.3046562,0.001418006
88.3177864,0.000472669
88.3308166,0.000153861
88.3437491,5.13E-05
88.3565861,1.34E-05
88.3693297,4.47E-06
88.3819818,-2.31E-06
88.3945445,-7.71E-07
88.4070196,-4.06E-06
88.419409,2.53E-06
88.4317143,-3.06E-06
88.4439374,6.79E-06
88.4560797,-5.60E-06
88.468143,2.07E-06
88.4801287,7.39E-07
88.4920383,-3.79E-06
88.5038733,2.75E-06
88.5156351,9.65E-07
88.5273249,-3.79E-06
88.5389442,2.82E-06
88.5504942,-3.17E-06
88.5619761,3.12E-06
88.5733911,1.04E-06
88.5847404,2.99E-07
88.596025,9.98E-08
88.6072462,-4.19E-06
88.618405,2.90E-06
88.6295023,9.67E-07
88.6405393,4.62E-06
88.6515169,1.54E-06
88.662436,4.90E-06
88.6732976,1.63E-06
88.6841025,4.99E-07
88.6948518,1.66E-07
88.7055461,-4.38E-06
88.7161864,-1.46E-06
88.7267735,-4.87E-07
88.7373081,-4.71E-06
88.7477911,-1.57E-06
88.7582232,-5.07E-06
88.7686051,-1.69E-06
88.7789376,-5.20E-06
88.7892214,-1.73E-06
88.7994571,-5.21E-06
88.8096454,2.96E-06
88.819787,-3.69E-06
88.8298825,8.09E-06
88.8400309,-6.54E-06
88.8502965,2.44E-06
88.8606831,7.04E-07
88.8711946,-4.17E-06
88.8818353,3.07E-06
88.8926095,9.11E-07
88.9035221,-3.93E-06
88.9145778,2.98E-06
88.9257822,-3.24E-06
88.9371407,2.98E-06
88.9486594,9.93E-07
88.9603448,4.50E-07
88.9722037,1.50E-07
88.9842434,-3.89E-06
88.9964719,2.46E-06
89.0088978,8.19E-07
89.0215301,4.03E-06
89.0343789,1.34E-06
89.047455,3.94E-06
89.06077,1.31E-06
89.0743368,5.74E-07
89.0881693,1.91E-07
89.102283,-3.30E-06
89.1166947,-1.10E-06
89.1314232,-3.66E-07
89.1464893,-3.12E-06
89.1619162,-1.04E-06
89.1777301,2.510965442
89.1939603,-4.1023644
89.2106403,-3.746690398
89.2274772,-11.02124823
89.2445018,-13.33168645
89.2617466,-13.97124
89.2792463,-14.03753867
89.2970385,-13.89623421
89.3151647,-13.66887811
89.3336711,-13.39553936
89.3526097,-13.08899328
89.3720401,-12.75275751
89.3920311,-12.38706426
89.4126637,-11.99079348
89.4340346,-11.56203294
89.4562611,-11.09813841
89.4794891,-10.59555695
89.5039037,-11.56639321
89.5297477,-7.122945718
89.5574961,-1.873495669
89.5876507,-10.78652112
89.6209903,-8.711966803
89.6543298,-23.29301113
89.6876694,-28.21440871
89.7210089,-29.9081167
89.7543485,-30.51730052
89.787688,-30.75564538
89.8210276,-30.86047989
89.8543671,-30.91050037
89.8877067,-30.93169128
89.9210462,-30.93263956
89.9543858,-30.9163084
89.9877253,-30.8839587
90.0210649,-30.83644792
90.0544045,-30.77465011
90.087744,-30.69957877
90.1210836,-35.67322062
90.1544231,-22.08237638
90.1877627,-22.57820849
90.2211022,-7.526069496
90.2528655,-2.508689832
90.2832597,-0.836229944
90.3124501,-0.278743315
90.3405709,-0.092914438
90.3677329,-0.030971479
90.394029,-0.01032574
90.4195379,-0.003441913
90.4443269,-0.001149218
90.4684543,-0.000383073
90.4919708,-0.000127691
90.514921,-4.26E-05
90.5373443,-1.20E-05
90.5592756,-3.99E-06
90.5807461,-1.42E-06
90.6017841,1.87E-06
90.6224148,-1.68E-06
90.642661,1.78E-06
90.6625438,5.95E-07
90.6820821,1.98E-07
90.7012934,6.61E-08
90.7201936,-2.57E-06
90.7387975,-8.56E-07
90.7571186,-2.87E-06
90.7751696,-9.58E-07
90.7929622,-3.19E-07
90.8105071,-1.06E-07
90.8278145,2.78E-06
90.844894,9.26E-07
90.8617542,3.12E-06
90.8784034,1.04E-06
90.8948495,3.47E-07
90.9115229,1.16E-07
90.9286837,3.85E-08
90.9463758,1.28E-08
90.9646505,-3.035749463
90.9835676,5.080257772
91.0031985,4.758026529
91.0228294,13.77969316
91.0424603,16.80340569
91.0621131,17.74234406
91.0817643,17.99130801
91.1016682,17.91153055
91.1218374,17.69983797
91.1423484,17.40356515
91.163284,17.0382479
91.1847374,16.60818841
91.2068158,16.11332252
91.2296462,15.55139282
91.2533832,14.91842824
91.2782201,14.2084669
91.3044075,15.3776133
91.3322828,4.301021461
91.362601,17.80772528
91.3961638,11.13637132
91.4297266,24.46796565
91.4632895,28.93206325
91.4968523,30.42949009
91.5304151,30.92702899
91.5639779,31.08030142
91.5975407,31.10806063
91.6311036,31.08361599
91.6646664,31.03196235
91.6982292,30.96213971
91.731792,30.87799919
91.7653548,30.78176845
91.7989177,35.74418488
91.8324805,22.12334778
91.8660433,22.61191359
91.8996782,7.53730453
91.9316959,2.512434843
91.9623123,0.837479957
91.9916991,0.27915825
92.019995,0.093054426
92.0473145,0.031016406
92.0737533,0.010338802
92.0993923,0.003446267
92.1243005,0.001148756
92.1485376,0.000382919
92.1721557,0.00012764
92.1952001,4.25E-05
92.2177112,2.349573767
92.2397246,-3.991075187
92.2612722,-3.856088613
92.2823825,-10.9986027
92.3030814,-13.54136268
92.3235387,-14.51078266
92.3437716,-14.95025443
92.3637959,-15.20764055
92.3836266,-15.39895413
92.4032777,-15.56292004
92.4227623,-15.71249649
92.4420927,-15.85204993
92.4612808,-15.98308123
92.4803377,-16.10613548
92.4992738,-16.22143973
92.5180993,-16.32911688
92.5368238,-16.42925837
92.5554564,-16.5219499
92.5740059,-16.60728198
92.5924806,-16.68535555
92.6108886,-16.7562866
92.6292377,-19.64696924
92.647535,-12.16751115
92.6657877,-12.51896796
92.6840024,-4.17298932
92.7019515,-1.390998922
92.7204029,-0.463663918
92.7395157,-0.154557121
92.7593651,-0.051516651
92.7800416,-0.017172217
92.8016564,3.718259057
92.8243486,-6.203907712
92.8482961,-5.795466109
92.8722435,-16.8235717
92.8961909,-20.51852962
92.9201715,-21.75321417
92.9441375,-22.17983116
92.9681009,-22.33138204
92.9920644,-22.38840035
93.0160278,-22.41182829
93.0399913,-22.42196485
93.0639547,-22.4255657
93.0879181,-22.42488172
93.1118816,-22.42067173
93.135845,-22.41320659
93.1598084,-22.4026038
93.1837719,-22.38893882
93.2077353,-22.37228182
93.2316987,-22.35270959
93.2556622,-22.33030909
93.2796256,-22.30517813
93.303589,-22.27742505
93.3275525,-25.93764107
93.3515159,-16.05694636
93.3754794,-16.44255715
93.3994428,-5.480852382
93.4228075,-1.826950794
93.4456167,-0.608983598
93.4679084,-0.202994533
93.4897166,-0.067664844
93.5110718,-0.022554948
93.5320012,-0.007518316
93.5525294,-0.002506105
93.572679,-0.000835368
93.5924702,-0.000278456
93.6119215,-9.28E-05
93.6310502,-3.09E-05
93.6498717,-1.03E-05
93.6684006,-3.44E-06
93.6866501,-1.15E-06
93.7046326,-3.82E-07
93.7223595,-1.27E-07
93.7402459,-4.24E-08
93.7587343,-1.41E-08
93.7778883,-4.72E-09
93.7977837,-3.361949709
93.8185121,5.616802961
93.8401862,5.256837815
93.8618602,15.2365267
93.8835343,18.5823652
93.9052352,19.70626195
93.9269294,20.09842611
93.9486215,20.24414278
93.970313,20.30610605
93.9920043,20.33890294
94.0136956,20.36080403
94.0353869,20.37789325
94.0570782,20.39217521
94.0787696,20.40429361
94.1004609,20.41444102
94.1221522,20.42266313
94.1438435,20.4289604
94.1655348,20.4333221
94.1872261,20.43573772
94.2089174,20.43620078
94.2306087,20.4347102
94.2523,20.43127065
94.2739913,20.42589271
94.2956826,20.41859285
94.3173739,20.40939335
94.3390652,20.39832215
94.3607566,20.38541275
94.3824479,20.37070396
94.4041392,20.35423975
94.4258305,20.33606895
94.4475218,20.31624502
94.4692131,20.29482577
94.4909044,20.27187305
94.5125957,23.61797666
94.534287,14.61796724
94.5559783,14.97963636
94.5776696,4.993212121
94.598915,1.66440404
94.6197411,0.554801347
94.6401719,0.184933782
94.6602292,0.061644594
94.6799331,0.020548198
94.6993016,0.006849399
94.7183514,0.002283133
94.7384244,0.000761044
94.7593535,3.561686697
94.781257,-5.927298932
94.8042836,-5.539881784
94.8273101,-16.0877297
94.8503367,-19.62790678
94.8733936,-20.81898759
94.8964396,-21.23780316
94.919483,-21.39518052
94.942526,-21.46324696
94.965569,-21.49996791
94.9886119,-21.5246965
95.0116549,-21.54384364
95.0346979,-21.55950554
95.0577409,-21.57234563
95.0807839,-21.58255586
95.1038269,-21.5901774
95.1268699,-21.59520769
95.1499129,-21.59763623
95.1729558,-21.59745663
95.1959988,-21.59467056
95.2190418,-21.58928916
95.2420848,-21.5813333
95.2651278,-25.15798999
95.2881708,-15.57493927
95.3112138,-15.96298465
95.3342568,-5.251172237
95.3567665,-2.043004475
95.3787786,-0.909842716
95.4003249,-0.900478088
95.4214341,-0.909209507
95.4421324,-0.923732186
95.462443,-0.939964295
95.4823872,-0.956557234
95.5019842,-0.973072418
95.5212517,-0.989373663
95.5402059,-1.00542476
95.5588619,-1.021222091
